col_name,feature_importance_vals
IFI27L2,2.7487149394803463e-05
XCL1,0.0
SIPA1L1,0.0011622681893477267
SNN,0.0
APP,8.468425878164012e-05
RNF13,0.0
DENND2A,0.0
FBN1,4.935489848823979e-05
HIST2H2AC,0.0
DCPS,8.368574538330484e-05
SURF6,0.004436983370189095
PDGFB,0.00018563457762893847
TFAP4,0.0
PCDHB5,0.0
TLN1,0.0
MAP2K3,0.0
CAMK1D,0.0
BCL9L,0.000465683614352109
TACC1,0.0
ZCCHC8,0.0
UBE2W,0.0
ESCO2,0.00012631869448947625
HLA-DQB1,0.0
RAP1GAP2,0.00016475023676013937
LST1,0.0
PALLD,0.004493359164558241
SMAD3,0.0
LIG1,0.004068346615456736
CPEB2,0.0
SELENBP1,0.0
TXNDC5,0.007726641558992636
ZNF333,0.0
FAM49A,8.341981673576755e-05
MAP9,0.0
PHF23,0.00017066141060246212
DENND3,0.0
IDO1,0.0
CACNG8,0.0
RNF169,5.553750080269239e-05
UGDH,0.004918285446645071
AHNAK2,0.003484976206195667
LMO7,0.0
OXNAD1,0.0
ITGB2,0.0
ADAM15,0.0001637196680424404
ALCAM,0.00020509750736371634
KLF7,0.0
SLC36A4,0.0
PRR11,0.00013199785371048717
TEX9,0.0
CYP2S1,0.0
IL19,0.0
CUEDC1,0.00392371930167346
RIMS2,4.8042391204959986e-05
DSTYK,0.0
SMARCC1,6.20656015341764e-05
SNHG19,0.0
MFGE8,0.00033111755164727796
GRB7,0.00552220906192559
TMED5,0.0
SLFN5,0.0
BTBD8,0.0
TNFRSF18,0.0
VMA21,0.0
LFNG,0.0
MOB3B,0.00020786139299486662
PDSS2,0.0
SPPL3,4.4537838665754076e-05
PLCB3,0.0002690322541109654
AHCTF1,0.00017417845981233029
F11R,0.007227840144518022
ARSB,3.007902809914159e-05
VAV3,0.0
WDR1,0.0
IGF2BP2,0.0018742275507714072
CETN3,0.0
FANCM,0.0
XRCC4,0.0002406324348644756
ZNF587,0.0015898575564073712
GMPPA,3.900805446451968e-05
PHACTR1,0.0
KIAA1841,0.0
DHRS4,0.0
AP1AR,0.0009540171528627467
GNL3,3.900805446451968e-05
IER2,0.0
TBC1D9,0.0
ACO1,0.0
GYG1,2.8293594019135037e-05
PACSIN1,0.0
LARP1B,0.00047433574324826555
PLOD3,0.0
SIPA1L3,8.803203854914842e-05
CRYBG3,0.0001290595711113297
AP4S1,0.0
CAPZA2,0.0
CABLES1,0.00015566862727174112
CBLB,0.0
LYPLAL1,0.0
STARD4,5.152136088040847e-05
PAICS,0.00127579483684753
NCKAP5L,0.0
SPRY1,0.0035826501302819226
MSH6,0.007728686177496065
PLTP,0.0
GCLC,0.00010981899980419965
LIMK2,9.57900193347102e-05
ATP6AP1,0.0
RHBDL2,6.35549871693575e-05
TRIB1,0.00012168000286849684
HIST1H2AG,0.00014453511185706744
PGAP2,2.535071486151353e-05
ZNF516,0.0
SQLE,0.008189227911637046
SDCCAG8,0.0001731830489658589
TGFBRAP1,0.00015581725445683447
TMEM14C,6.35549871693575e-05
ETS1,0.0
DUSP16,0.0
STK38L,0.0
RPS6KA5,0.0
MRPL27,0.0018445823404771484
RNF212,0.0
SNHG12,0.0
ATP2B4,0.0
NID1,8.469301737098948e-05
RGS16,0.0
DRD4,0.0
SLC16A1,0.001540856979769351
LUCAT1,0.0
KLF6,0.0
CPT1A,6.620076349186424e-05
DOCK5,0.0
SWT1,0.0
WNT10A,0.0
RXRA,0.0
CCDC80,7.79354796074344e-05
HIST3H2A,2.2028073106422717e-05
CEP76,4.5640143009508326e-05
TUFM,0.0001853685288594533
WEE1,0.0005999407135678914
ZNF513,0.0
TRIO,0.00017844399511049317
MUTYH,5.682163123220057e-05
LSP1,0.0
CSF2,6.0653256057111166e-05
ZCCHC2,0.0
CCDC30,0.0
ZCCHC7,0.0
TRIM14,0.0
PAK1IP1,0.0029086542478844795
HIST1H3F,0.0
NUDCD1,0.00021767017592527757
PDK3,0.0
FMNL2,0.0009851920256591705
MELK,0.0025042322202245716
MIR193BHG,0.000841479421614846
MCPH1-AS1,0.0
SLC11A1,0.0
DTNA,0.0
HOMER2,0.0
HIGD1A,8.368574538330484e-05
CHDH,0.0
CFL2,0.0001653621413447322
RPL26L1,0.0072525700150356445
ICK,3.007902809914159e-05
SHD,0.0
ATP13A1,0.0
PPP1R15B,0.0
SOCS4,0.0
B4GALNT4,0.0
FAS,0.00011798523693657701
VMO1,0.0
SRM,3.007902809914159e-05
MTFMT,0.0
ZMAT3,5.2240584560615904e-05
ACVRL1,0.0
RCN1,0.00015924257348549065
PER1,0.0
HIST1H4H,0.0
TRIM69,0.0
SNAI1,0.0
NPC1,4.0846930024524096e-05
CSRP1,0.0
PSMA3,5.931197021174296e-05
ARFGEF3,5.075143202921219e-05
CDC123,2.2512120078719216e-05
DLX2,0.0
SAMD3,0.0
PLIN3,0.00014901666396124116
FAM171B,5.5663374877200956e-05
